#Run Target	hms_angle hms_p hms_rate shms_angle shms_p shms_rate bcm1_cut_curr bcm1_cut_charge
6130	3	-14.24	5.98	4.99	17.0	1.84	144.11	40.122	22.304
6132	3	-14.24	5.98	4.05	17.0	1.84	117.37	32.552	43.334
6133	3	-14.24	5.98	1.52	17.0	1.84	44.366	12.064	8.095
6135	3	-14.24	5.98	2.00	17.0	1.84	58.189	15.926	17.773
6136	2	-14.24	5.98	11.9	17.0	1.84	477.39	18.119	44.340
6137	2	-14.24	5.98	11.8	17.0	1.84	471.16	17.878	44.670
6138	2	-14.24	5.98	11.9	17.0	1.84	474.05	17.992	39.987
6139	1	-14.24	5.98	14.5	17.0	1.84	447.82	40.090	98.443
6140	1	-14.24	5.98	15.2	17.0	1.84	468.43	41.998	86.500
6141	1	-14.24	5.98	15.4	17.0	1.84	473.54	42.431	95.294
6142	1	-14.24	5.98	17.7	17.0	3.22	205.14	48.584	20.937
6144	1	-14.24	5.98	17.8	17.0	3.22	206.52	47.658	84.892
6145	2	-14.24	5.98	34.3	17.0	3.22	418.54	51.057	40.835
6146	2	-14.24	5.98	30.9	17.0	3.22	378.57	46.071	8.125
6154	3	-14.24	5.98	14.9	17.0	3.22	191.54	22.479	37.186
6155	3	-14.24	5.98	2.50	17.0	3.22	28.482	19.922	2.263
6163	1	-14.24	5.98	29.6	17.0	3.22	328.90	72.178	48.221
6164	1	-14.24	5.98	30.8	17.0	3.22	340.54	75.119	8.632
6166	1	-14.24	5.98	20.0	17.0	3.22	232.14	54.951	7.933
6168	3	-14.24	5.98	4.80	17.0	3.22	54.570	38.580	60.177
6169	3	-14.24	5.98	5.06	17.0	3.22	57.706	40.800	4.743
6170	2	-14.24	5.98	16.6	17.0	2.76	404.62	25.172	36.708
6171	2	-14.24	5.98	16.7	17.0	2.76	405.67	25.236	30.187
6172	3	-14.24	5.98	4.97	17.0	2.76	105.44	39.998	40.269
6174	1	-14.24	5.98	20.3	17.0	2.76	451.80	55.630	45.096
6175	1	-14.24	5.98	19.8	17.0	2.76	440.71	54.253	37.374
6177	1	-14.24	5.98	10.8	17.0	2.30	468.46	30.004	50.730
6178	1	-14.24	5.98	10.7	17.0	2.30	466.20	29.859	55.321
6179	2	-14.24	5.98	10.0	17.0	2.30	462.54	15.147	33.333
6180	3	-14.24	5.98	10.0	17.0	2.30	461.09	15.103	29.949
6181	3	-14.24	5.98	5.04	17.0	2.30	194.32	40.368	29.708
6182	3	-14.24	5.98	5.01	17.0	2.30	193.14	40.138	34.673
6183	3	-14.24	5.98	4.99	17.0	1.84	309.63	40.052	56.488
6184	3	-14.24	5.98	5.02	17.0	1.84	342.24	40.386	23.879
6185	2	-14.24	5.98	6.05	17.0	1.84	505.62	9.132	18.239
6186	2	-14.24	5.98	5.97	17.0	1.84	498.76	9.003	26.183
6187	2	-14.24	5.98	6.01	17.0	1.84	500.94	9.042	25.703
6188	1	-14.24	5.98	6.20	17.0	1.84	489.85	17.175	39.453
6189	1	-14.24	5.98	6.15	17.0	1.84	485.62	17.025	38.640
6190	1	-14.24	5.98	6.22	17.0	1.84	491.73	17.238	37.328
6192	1	-17.25	4.97	9.20	14.1	3.93	260.06	60.367	72.540
6193	1	-17.25	4.97	8.97	14.1	3.93	253.65	58.879	77.436
6194	2	-17.25	4.97	13.3	14.1	3.93	384.16	45.314	52.373
6195	2	-17.25	4.97	13.8	14.1	3.93	397.62	46.914	56.710
6196	3	-17.25	4.97	2.18	14.1	3.93	53.640	39.857	97.947
6197	3	-17.25	4.97	2.22	14.1	3.37	102.84	40.622	90.745
6198	2	-17.25	4.97	8.84	14.1	3.37	492.89	30.408	52.418
6199	2	-17.25	4.97	8.81	14.1	3.37	491.10	30.299	56.334
6200	1	-17.25	4.97	8.40	14.1	3.37	452.45	55.218	94.271
6201	1	-17.25	4.97	8.45	14.1	3.37	455.16	55.557	92.767
6202	1	-17.25	4.97	4.59	14.1	2.81	478.66	30.544	89.947
6203	1	-17.25	4.97	4.58	14.1	2.81	479.12	30.555	88.340
6204	1	-17.25	4.97	4.56	14.1	2.81	477.11	30.432	53.357
6205	2	-17.25	4.97	4.41	14.1	2.81	473.53	15.217	47.981
6208	2	-17.25	4.97	4.46	14.1	2.81	476.87	15.340	14.558
6209	2	-17.25	4.97	4.43	14.1	2.81	475.09	15.266	59.752
6210	2	-17.25	4.97	4.40	14.1	2.81	472.48	15.181	25.359
6211	3	-17.25	4.97	2.18	14.1	2.81	188.00	39.988	63.121
6212	3	-17.25	4.97	2.14	14.1	2.81	184.47	39.235	143.34
6213	3	-17.25	4.97	2.21	14.1	2.24	345.84	40.559	83.337
6214	3	-17.25	4.97	2.22	14.1	2.24	347.30	40.744	70.607
6215	2	-17.25	4.97	2.36	14.1	2.24	470.10	8.083	9.697
6216	2	-17.25	4.97	2.36	14.1	2.24	470.25	8.085	38.638
6217	2	-17.25	4.97	2.36	14.1	2.24	470.90	8.096	11.673
6219	2	-17.25	4.97	2.35	14.1	2.24	468.78	8.061	40.938
6220	2	-17.25	4.97	2.36	14.1	2.24	469.44	8.071	35.378
6221	1	-17.25	4.97	2.56	14.1	2.24	499.78	17.045	20.502
6222	1	-17.25	4.97	2.42	14.1	2.24	474.21	16.150	50.996
6223	1	-17.25	4.97	2.57	14.1	2.24	502.46	17.131	58.359
6224	1	-17.25	4.97	2.58	14.1	2.24	504.30	17.193	55.942
6225	1	-17.25	4.97	2.56	14.1	2.24	501.66	17.103	22.072
6237	1	-17.25	4.97	8.44	14.1	3.93	128.11	55.613	79.033
6240	1	-17.25	4.97	8.42	14.1	3.93	127.98	55.537	143.51
6241	1	-17.25	4.97	8.39	14.1	3.93	127.48	55.319	111.41
6242	3	-17.25	4.97	2.20	14.1	3.93	32.324	40.350	78.125
6243	3	-17.25	4.97	2.20	14.1	3.93	32.354	40.405	63.841
6244	3	-17.25	4.97	2.21	14.1	3.93	32.345	40.385	50.206
6245	2	-17.25	4.97	17.6	14.1	3.93	313.89	59.869	81.777
6246	2	-17.25	4.97	17.4	14.1	3.93	310.32	59.218	38.409
6247	2	-17.25	4.97	16.9	14.1	3.93	301.91	57.560	66.241
6248	2	-17.25	4.97	16.4	14.1	3.37	503.31	55.778	52.838
6249	2	-17.25	4.97	16.3	14.1	3.37	502.01	55.624	67.785
6250	2	-17.25	4.97	16.2	14.1	3.37	498.68	55.264	77.010
6251	3	-17.25	4.97	2.20	14.1	3.37	53.530	40.330	93.168
6252	3	-17.25	4.97	2.19	14.1	3.37	53.183	40.085	78.262
6253	1	-17.25	4.97	9.15	14.1	3.37	236.74	60.335	119.80
6254	1	-17.25	4.97	9.15	14.1	3.37	236.76	60.319	113.06
6255	1	-17.25	4.97	8.84	14.1	3.37	228.70	58.266	122.31
6256	1	-17.25	4.97	9.23	14.1	2.81	433.51	60.770	93.892
6257	1	-17.25	4.97	8.98	14.1	2.81	421.60	59.088	205.67
6258	1	-17.25	4.97	8.86	14.1	2.81	415.45	58.233	42.408
6259	1	-17.25	4.97	8.93	14.1	2.81	419.00	58.728	138.58
6260	1	-17.25	4.97	9.06	14.1	2.81	425.63	59.633	46.966
6261	3	-17.25	4.97	2.21	14.1	2.81	94.727	40.525	140.06
6262	3	-17.25	4.97	2.20	14.1	2.81	94.184	40.292	110.70
6263	2	-17.25	4.97	8.72	14.1	2.81	502.12	30.025	44.643
6264	2	-17.25	4.97	8.83	14.1	2.81	507.90	30.375	40.588
6265	2	-17.25	4.97	8.83	14.1	2.81	507.24	30.345	40.215
6266	2	-17.25	4.97	8.70	14.1	2.81	499.97	29.907	79.471
6267	2	-17.25	4.97	7.61	14.1	2.81	437.92	26.178	54.334
6270	2	-17.25	4.97	4.70	14.1	2.24	514.29	16.199	47.171
6271	2	-17.25	4.97	4.69	14.1	2.24	513.00	16.158	73.825
6272	2	-17.25	4.97	4.67	14.1	2.24	511.90	16.121	70.314
6273	2	-17.25	4.97	4.72	14.1	2.24	516.71	16.279	32.149
6274	3	-17.25	4.97	2.21	14.1	2.24	172.57	40.455	44.078
6275	3	-17.25	4.97	2.19	14.1	2.24	171.11	40.117	72.113
6276	3	-17.25	4.97	2.12	14.1	2.24	166.09	38.926	56.323
6277	1	-17.25	4.97	5.35	14.1	2.24	480.30	35.540	117.67
6281	1	-17.25	4.97	5.23	14.1	2.24	471.15	34.846	109.28
6282	1	-17.25	4.97	5.23	14.1	2.24	471.03	34.842	91.986
6284	1	-17.25	4.97	5.30	14.1	2.24	476.46	35.262	137.83
6285	1	-15.75	5.98	9.58	18.5	3.22	62.310	58.660	41.483
6286	1	-15.75	5.98	11.5	18.5	3.22	74.363	70.146	194.43
6287	1	-15.75	5.98	11.5	18.5	3.22	74.499	70.240	119.13
6288	3	-15.75	5.98	2.16	18.5	3.22	16.128	40.519	149.01
6289	3	-15.75	5.98	2.14	18.5	3.22	16.025	40.222	152.14
6290	2	-15.75	5.98	20.5	18.5	3.22	176.13	69.257	125.33
6291	2	-15.75	5.98	20.1	18.5	3.22	172.76	67.940	61.920
6292	2	-15.75	5.98	20.6	18.5	2.76	336.25	69.410	110.67
6293	2	-15.75	5.98	20.6	18.5	2.76	337.14	69.612	73.640
6294	3	-15.75	5.98	2.16	18.5	2.76	29.758	40.599	54.383
6295	3	-15.75	5.98	2.16	18.5	2.76	29.725	40.552	114.41
6296	3	-15.75	5.98	2.16	18.5	2.76	29.658	40.483	106.84
6297	1	-15.75	5.98	9.34	18.5	2.76	116.42	57.216	146.16
6298	1	-15.75	5.98	9.56	18.5	2.76	118.98	58.503	60.872
6299	1	-15.75	5.98	9.72	18.5	2.76	120.83	59.415	131.18
6300	1	-15.75	5.98	9.96	18.5	2.30	248.85	60.823	118.96
6301	1	-15.75	5.98	11.5	18.5	2.30	284.59	70.133	192.79
6302	1	-15.75	5.98	11.5	18.5	2.30	284.73	70.164	188.34
6304	3	-15.75	5.98	2.15	18.5	2.30	56.164	40.266	109.84
6305	3	-15.75	5.98	2.16	18.5	2.30	56.510	40.523	152.20
6306	2	-15.75	5.98	14.8	18.5	2.30	486.13	50.447	38.986
6307	2	-15.75	5.98	14.7	18.5	2.30	484.57	50.283	153.87
6308	2	-15.75	5.98	14.8	18.5	2.30	487.46	50.583	110.09
6309	2	-15.75	5.98	20.8	18.5	3.22	369.17	70.181	93.746
6310	2	-15.75	5.98	21.4	18.5	3.22	377.90	71.868	33.260
6311	3	-15.75	5.98	2.18	18.5	3.22	38.996	40.841	38.108
6312	3	-15.75	5.98	2.16	18.5	3.22	38.715	40.557	62.197
6313	1	-15.75	5.98	11.5	18.5	3.22	187.03	70.066	80.599
6314	1	-15.75	5.98	11.5	18.5	3.22	187.47	70.250	76.719
6315	1	-15.75	5.98	11.5	18.5	2.76	386.98	69.983	81.975
6316	1	-15.75	5.98	11.6	18.5	2.76	393.06	71.093	80.982
6317	3	-15.75	5.98	2.16	18.5	2.76	76.907	40.628	74.863
6318	3	-15.75	5.98	2.16	18.5	2.76	76.533	40.443	88.326
6322	2	-15.75	5.98	13.3	18.5	2.76	498.06	45.704	66.761
6323	2	-15.75	5.98	13.2	18.5	2.76	495.51	45.466	48.923
6324	2	-15.75	5.98	5.84	18.5	2.30	455.51	20.332	21.041
6325	2	-15.75	5.98	5.82	18.5	2.30	454.33	20.279	54.102
6326	2	-15.75	5.98	5.83	18.5	2.30	455.09	20.313	43.074
6327	2	-15.75	5.98	5.81	18.5	2.30	453.23	20.232	34.934
6328	3	-15.75	5.98	2.14	18.5	2.30	148.21	40.199	58.458
6329	3	-15.75	5.98	2.16	18.5	2.30	149.33	40.534	97.897
6331	1	-15.75	5.98	7.03	18.5	2.30	496.83	43.413	157.97
6332	1	-15.75	5.98	7.03	18.5	2.30	497.10	43.431	83.427
6334	1	-15.75	5.98	3.39	18.5	1.84	480.63	21.248	57.644
6335	1	-15.75	5.98	3.40	18.5	1.84	481.64	21.295	63.939
6336	1	-15.75	5.98	3.40	18.5	1.84	481.75	21.299	68.313
6337	1	-15.75	5.98	3.41	18.5	1.84	483.07	21.358	56.830
6338	1	-15.75	5.98	3.41	18.5	1.84	482.71	21.342	64.240
6339	2	-15.75	5.98	3.21	18.5	1.84	487.90	11.191	3.796
6340	2	-15.75	5.98	3.17	18.5	1.84	483.14	11.079	32.867
6341	2	-15.75	5.98	3.20	18.5	1.84	487.14	11.174	45.349
6342	2	-15.75	5.98	3.21	18.5	1.84	487.44	11.182	51.851
6343	2	-15.75	5.98	3.21	18.5	1.84	488.70	11.211	42.871
6344	2	-15.75	5.98	3.22	18.5	1.84	489.43	11.230	13.131
6345	3	-15.75	5.98	2.15	18.5	1.84	278.07	40.411	139.27
6346	3	-15.75	5.98	2.14	18.5	1.84	276.67	40.211	31.948
6347	2	-15.75	5.98	3.22	18.5	1.84	488.86	11.217	15.371
6348	2	-15.75	5.98	6.99	18.5	1.84	473.93	24.314	60.940
6349	2	-15.75	5.98	6.96	18.5	1.84	472.11	24.216	76.094
6350	2	-15.75	5.98	6.97	18.5	1.84	473.26	24.271	72.858
6351	2	-15.75	5.98	6.97	18.5	1.84	473.21	24.263	43.933
6352	3	-15.75	5.98	2.15	18.5	1.84	107.89	40.396	67.815
6353	3	-15.75	5.98	2.12	18.5	1.84	106.43	39.833	67.924
6354	3	-15.75	5.98	2.15	18.5	1.84	107.62	40.309	149.68
6355	1	-15.75	5.98	9.40	18.5	1.84	469.51	57.458	136.96
6356	1	-15.75	5.98	9.91	18.5	1.84	493.09	60.500	205.38
6357	1	-15.75	5.98	9.88	18.5	1.84	491.88	60.347	162.88
6358	1	-15.75	5.98	9.84	18.5	1.84	489.89	60.105	92.916
6359	2	-15.30	6.35	20.3	20.5	2.96	137.46	69.313	141.31
6360	2	-15.30	6.35	20.5	20.5	2.96	138.64	69.938	102.73
6363	3	-15.30	6.35	2.11	20.5	2.96	12.828	40.628	28.414
6364	3	-15.30	6.35	2.07	20.5	2.96	12.601	39.902	74.608
6365	3	-15.30	6.35	2.11	20.5	2.96	12.829	40.635	71.724
6367	2	-15.30	6.35	20.1	20.5	2.54	268.50	68.784	84.920
6368	2	-15.30	6.35	20.6	20.5	2.54	274.39	70.308	83.765
6370	2	-15.30	6.35	20.1	20.5	2.54	268.50	68.775	70.410
6371	3	-15.30	6.35	2.10	20.5	2.54	24.271	40.528	85.460
6372	3	-15.30	6.35	2.08	20.5	2.54	24.020	40.095	98.998
6373	3	-15.30	6.35	2.08	20.5	2.11	46.598	39.995	124.21
6374	3	-15.30	6.35	2.07	20.5	2.11	46.473	39.875	53.077
6375	2	-15.30	6.35	17.2	20.5	2.11	468.32	59.269	95.951
6376	2	-15.30	6.35	17.4	20.5	2.11	472.87	59.860	148.58
6377	2	-15.30	6.35	17.4	20.5	2.11	472.49	59.820	64.842
6378	2	-15.30	6.35	7.64	20.5	1.69	445.62	27.084	85.176
6379	2	-15.30	6.35	7.65	20.5	1.69	445.98	27.106	86.193
6380	2	-15.30	6.35	7.69	20.5	1.69	447.83	27.220	94.317
6381	2	-15.30	6.35	7.68	20.5	1.69	448.16	27.239	18.374
6382	3	-15.30	6.35	2.06	20.5	1.69	90.611	39.857	74.503
6383	3	-15.30	6.35	2.05	20.5	1.69	90.123	39.648	108.64
6385	3	-15.30	6.35	2.10	20.5	2.96	34.710	40.447	79.374
6386	3	-15.30	6.35	2.09	20.5	2.96	35.050	40.408	29.745
6387	2	-15.30	6.35	20.4	20.5	2.96	319.29	69.621	128.92
6388	2	-15.30	6.35	20.3	20.5	2.96	316.37	68.976	105.55
6389	3	-15.30	6.35	2.07	20.5	2.96	34.818	39.810	63.811
6390	3	-15.30	6.35	2.07	20.5	2.54	70.287	39.989	59.328
6391	3	-15.30	6.35	2.06	20.5	2.54	69.746	39.674	40.257
6393	2	-15.30	6.35	15.0	20.5	2.54	502.34	51.830	18.874
6394	2	-15.30	6.35	15.0	20.5	2.54	503.95	51.990	56.760
6395	2	-15.30	6.35	15.0	20.5	2.54	505.73	52.180	71.774
6396	2	-15.30	6.35	15.2	20.5	2.54	511.79	52.818	20.871
6397	2	-15.30	6.35	20.0	20.5	2.96	312.44	68.101	43.316
6398	2	-15.30	6.35	19.6	20.5	2.96	306.66	66.836	70.432
6399	2	-15.30	6.35	6.75	20.5	2.11	482.72	23.971	15.387
6400	2	-15.30	6.35	7.16	20.5	2.11	511.49	25.429	7.332
6401	2	-15.30	6.35	6.96	20.5	2.11	496.70	24.687	3.739
6402	2	-15.30	6.35	7.01	20.5	2.11	499.72	24.842	54.699
6403	2	-15.30	6.35	7.03	20.5	2.11	501.87	24.943	63.880
6404	2	-15.30	6.35	7.02	20.5	2.11	501.94	24.949	49.130
6405	3	-15.30	6.35	2.09	20.5	2.11	138.91	40.227	60.876
6406	3	-15.30	6.35	2.09	20.5	2.11	138.66	40.156	54.543
6407	3	-15.30	6.35	2.12	20.5	1.69	264.98	40.815	54.806
6408	3	-15.30	6.35	2.09	20.5	1.69	261.92	40.332	74.596
6410	2	-15.30	6.35	3.40	20.5	1.69	480.38	12.119	8.195
6411	2	-15.30	6.35	3.39	20.5	1.69	477.63	12.043	39.582
6412	2	-15.30	6.35	3.38	20.5	1.69	479.63	12.095	29.652
6413	2	-15.30	6.35	3.65	20.5	1.69	515.18	13.038	31.703
6415	2	-15.30	6.35	3.65	20.5	1.69	515.46	13.042	42.428
6416	2	-15.30	6.35	3.65	20.5	1.69	516.42	13.067	32.509
6417	2	-15.30	6.35	3.67	20.5	1.69	518.54	13.123	24.938
6419	2	-17.21	5.27	15.6	15.6	3.72	424.74	65.254	103.41
6421	2	-17.21	5.27	16.6	15.6	3.72	452.51	69.637	80.067
6422	2	-17.21	5.27	16.0	15.6	3.72	434.80	66.899	55.855
6423	3	-17.21	5.27	1.70	15.6	3.72	42.338	38.847	25.403
6425	3	-17.21	5.27	1.72	15.6	3.72	42.883	39.353	54.747
6426	3	-17.21	5.27	1.73	15.6	3.72	43.151	39.618	31.420
6427	3	-17.21	5.27	1.77	15.6	3.19	86.109	40.675	54.001
6428	3	-17.21	5.27	1.72	15.6	3.19	83.317	39.318	60.584
6429	2	-17.21	5.27	9.46	15.6	3.19	522.29	40.274	44.470
6430	2	-17.21	5.27	9.41	15.6	3.19	519.06	40.016	66.945
6431	2	-17.21	5.27	9.40	15.6	3.19	518.50	39.970	34.655
6432	2	-17.21	5.27	7.06	15.6	3.19	396.22	30.257	62.739
6433	2	-17.21	5.27	4.69	15.6	3.19	267.37	20.190	59.628
6434	2	-17.21	5.27	4.68	15.6	2.66	518.96	20.114	62.960
6435	2	-17.21	5.27	4.23	15.6	2.66	471.17	18.178	61.557
6436	2	-17.21	5.27	4.24	15.6	2.66	472.49	18.227	37.280
6439	3	-17.21	5.27	1.75	15.6	2.66	162.23	40.022	46.072
6440	3	-17.21	5.27	1.77	15.6	2.66	164.65	40.631	54.442
6441	3	-17.21	5.27	1.77	15.6	2.12	305.86	40.633	49.349
6442	3	-17.21	5.27	1.77	15.6	2.12	305.83	40.625	66.552
6443	2	-17.21	5.27	2.22	15.6	2.12	477.40	9.524	29.069
6444	2	-17.21	5.27	2.23	15.6	2.12	480.41	9.589	32.324
6445	2	-17.21	5.27	2.22	15.6	2.12	479.05	9.560	30.542
6446	2	-17.21	5.27	2.23	15.6	2.12	480.31	9.587	27.733
6447	2	-17.21	5.27	2.23	15.6	2.12	478.96	9.559	28.031
6448	2	-17.21	5.27	2.23	15.6	2.12	479.78	9.574	31.553
6449	2	-17.21	5.27	12.4	15.6	3.72	196.26	52.392	45.553
6450	2	-17.21	5.27	15.2	15.6	3.72	238.68	63.758	74.740
6451	2	-17.21	5.27	14.0	15.6	3.72	221.25	59.005	65.131
6452	2	-17.21	5.27	14.0	15.6	3.72	221.86	59.158	76.587
6453	2	-17.21	5.27	14.2	15.6	3.72	224.33	59.811	78.869
6454	3	-17.21	5.27	1.77	15.6	3.72	23.503	40.701	151.88
6455	3	-17.21	5.27	1.75	15.6	3.72	23.265	40.289	35.347
6456	3	-17.21	5.27	1.76	15.6	3.19	40.565	40.464	105.82
6459	2	-17.21	5.27	14.9	15.6	3.19	420.99	62.604	113.58
6460	2	-17.21	5.27	15.0	15.6	3.19	423.70	63.014	10.082
6461	2	-17.21	5.27	13.0	15.6	3.19	370.46	54.819	120.58
6462	2	-17.21	5.27	11.4	15.6	3.19	327.45	48.370	108.70
6463	2	-17.21	5.27	8.21	15.6	3.19	238.39	35.089	13.030
